ID,Prob1
84246, 0.47
84247, 0.35
84248, 0.38
84249, 0.35
84250, 0.35
84251, 0.34
84252, 0.35
84253, 0.39
84254, 0.36
84255, 0.35
84256, 0.35
84257, 0.34
84258, 0.37
84259, 0.42
84260, 0.38
84261, 0.40
84262, 0.37
84263, 0.37
84264, 0.34
84265, 0.38
84266, 0.38
84267, 0.34
84268, 0.35
84269, 0.32
84270, 0.37
84271, 0.36
84272, 0.45
84273, 0.35
84274, 0.39
84275, 0.37
84276, 0.43
84277, 0.32
84278, 0.42
84279, 0.41
84280, 0.36
84281, 0.39
84282, 0.34
84283, 0.57
84284, 0.38
84285, 0.40
84286, 0.37
84287, 0.40
84288, 0.42
84289, 0.38
84290, 0.53
84291, 0.33
84292, 0.39
84293, 0.41
84294, 0.34
84295, 0.34
84296, 0.45
84297, 0.46
84298, 0.29
84299, 0.39
84300, 0.36
84301, 0.40
84302, 0.37
84303, 0.38
84304, 0.42
84305, 0.40
84306, 0.48
84307, 0.42
84308, 0.45
84309, 0.41
84310, 0.44
84311, 0.38
84312, 0.55
84313, 0.36
84314, 0.35
84315, 0.37
84316, 0.43
84317, 0.36
84318, 0.36
84319, 0.34
84320, 0.44
84321, 0.39
84322, 0.46
84323, 0.37
84324, 0.38
84325, 0.43
84326, 0.45
84327, 0.35
84328, 0.45
84329, 0.34
84330, 0.42
84331, 0.34
84332, 0.35
84333, 0.39
84334, 0.38
84335, 0.51
84336, 0.38
84337, 0.38
84338, 0.48
84339, 0.37
84340, 0.38
84341, 0.40
84342, 0.39
84343, 0.43
84344, 0.37
84345, 0.34
84346, 0.34
84347, 0.41
84348, 0.67
84349, 0.35
84350, 0.37
84351, 0.37
84352, 0.45
84353, 0.43
84354, 0.39
84355, 0.36
84356, 0.34
84357, 0.43
84358, 0.35
84359, 0.42
84360, 0.35
84361, 0.36
84362, 0.45
84363, 0.43
84364, 0.45
84365, 0.53
84366, 0.36
84367, 0.35
84368, 0.35
84369, 0.37
84370, 0.36
84371, 0.44
84372, 0.39
84373, 0.40
84374, 0.40
84375, 0.33
84376, 0.45
84377, 0.36
84378, 0.35
84379, 0.34
84380, 0.34
84381, 0.58
84382, 0.45
84383, 0.45
84384, 0.43
84385, 0.45
84386, 0.39
84387, 0.44
84388, 0.40
84389, 0.59
84390, 0.43
84391, 0.45
84392, 0.36
84393, 0.54
84394, 0.33
84395, 0.31
84396, 0.39
84397, 0.32
84398, 0.40
84399, 0.37
84400, 0.35
84401, 0.34
84402, 0.39
84403, 0.36
84404, 0.36
84405, 0.44
84406, 0.46
84407, 0.36
84408, 0.35
84409, 0.44
84410, 0.52
84411, 0.38
84412, 0.37
84413, 0.48
84414, 0.34
84415, 0.40
84416, 0.43
84417, 0.42
84418, 0.32
84419, 0.36
84420, 0.39
84421, 0.32
84422, 0.47
84423, 0.38
84424, 0.55
84425, 0.35
84426, 0.33
84427, 0.40
84428, 0.32
84429, 0.41
84430, 0.32
84431, 0.34
84432, 0.46
84433, 0.34
84434, 0.35
84435, 0.40
84436, 0.38
84437, 0.38
84438, 0.42
84439, 0.36
84440, 0.41
84441, 0.38
84442, 0.35
84443, 0.37
84444, 0.44
84445, 0.41
84446, 0.38
84447, 0.44
84448, 0.43
84449, 0.46
84450, 0.37
84451, 0.33
84452, 0.55
84453, 0.36
84454, 0.37
84455, 0.32
84456, 0.52
84457, 0.40
84458, 0.45
84459, 0.44
84460, 0.36
84461, 0.53
84462, 0.34
84463, 0.44
84464, 0.36
84465, 0.35
84466, 0.39
84467, 0.34
84468, 0.45
84469, 0.39
84470, 0.33
84471, 0.38
84472, 0.50
84473, 0.36
84474, 0.43
84475, 0.46
84476, 0.46
84477, 0.36
84478, 0.43
84479, 0.40
84480, 0.34
84481, 0.57
84482, 0.45
84483, 0.37
84484, 0.45
84485, 0.30
84486, 0.36
84487, 0.36
84488, 0.36
84489, 0.35
84490, 0.36
84491, 0.35
84492, 0.32
84493, 0.33
84494, 0.40
84495, 0.36
84496, 0.34
84497, 0.34
84498, 0.33
84499, 0.34
84500, 0.34
84501, 0.37
84502, 0.42
84503, 0.40
84504, 0.37
84505, 0.38
84506, 0.38
84507, 0.39
84508, 0.38
84509, 0.36
84510, 0.35
84511, 0.34
84512, 0.36
84513, 0.34
84514, 0.36
84515, 0.32
84516, 0.37
84517, 0.40
84518, 0.34
84519, 0.37
84520, 0.34
84521, 0.32
84522, 0.33
84523, 0.43
84524, 0.36
84525, 0.37
84526, 0.35
84527, 0.42
84528, 0.38
84529, 0.38
84530, 0.36
84531, 0.38
84532, 0.59
84533, 0.35
84534, 0.39
84535, 0.41
84536, 0.38
84537, 0.37
84538, 0.39
84539, 0.41
84540, 0.38
84541, 0.38
84542, 0.36
84543, 0.35
84544, 0.39
84545, 0.40
84546, 0.38
84547, 0.36
84548, 0.38
84549, 0.48
84550, 0.37
84551, 0.35
84552, 0.45
84553, 0.35
84554, 0.41
84555, 0.35
84556, 0.37
84557, 0.37
84558, 0.38
84559, 0.36
84560, 0.48
84561, 0.37
84562, 0.36
84563, 0.34
84564, 0.39
84565, 0.37
84566, 0.44
84567, 0.34
84568, 0.37
84569, 0.33
84570, 0.41
84571, 0.33
84572, 0.33
84573, 0.33
84574, 0.41
84575, 0.38
84576, 0.37
84577, 0.32
84578, 0.41
84579, 0.45
84580, 0.34
84581, 0.38
84582, 0.37
84583, 0.46
84584, 0.37
84585, 0.36
84586, 0.33
84587, 0.37
84588, 0.39
84589, 0.43
84590, 0.46
84591, 0.50
84592, 0.49
84593, 0.36
84594, 0.35
84595, 0.40
84596, 0.35
84597, 0.46
84598, 0.24
84599, 0.43
84600, 0.37
84601, 0.37
84602, 0.33
84603, 0.37
84604, 0.36
84605, 0.42
84606, 0.33
84607, 0.33
84608, 0.36
84609, 0.42
84610, 0.32
84611, 0.35
84612, 0.39
84613, 0.46
84614, 0.36
84615, 0.44
84616, 0.34
84617, 0.34
84618, 0.41
84619, 0.35
84620, 0.34
84621, 0.36
84622, 0.53
84623, 0.36
84624, 0.42
84625, 0.33
84626, 0.35
84627, 0.36
84628, 0.33
84629, 0.40
84630, 0.41
84631, 0.39
84632, 0.44
84633, 0.35
84634, 0.32
84635, 0.33
84636, 0.42
84637, 0.35
84638, 0.45
84639, 0.41
84640, 0.39
84641, 0.34
84642, 0.33
84643, 0.40
84644, 0.37
84645, 0.37
84646, 0.33
84647, 0.41
84648, 0.32
84649, 0.42
84650, 0.41
84651, 0.37
84652, 0.32
84653, 0.43
84654, 0.33
84655, 0.33
84656, 0.42
84657, 0.40
84658, 0.32
84659, 0.40
84660, 0.47
84661, 0.43
84662, 0.40
84663, 0.34
84664, 0.45
84665, 0.35
84666, 0.37
84667, 0.38
84668, 0.40
84669, 0.48
84670, 0.36
84671, 0.44
84672, 0.37
84673, 0.36
84674, 0.36
84675, 0.36
84676, 0.32
84677, 0.39
84678, 0.37
84679, 0.40
84680, 0.32
84681, 0.41
84682, 0.34
84683, 0.36
84684, 0.35
84685, 0.40
84686, 0.40
84687, 0.40
84688, 0.34
84689, 0.39
84690, 0.38
84691, 0.54
84692, 0.41
84693, 0.40
84694, 0.47
84695, 0.44
84696, 0.37
84697, 0.38
84698, 0.34
84699, 0.46
84700, 0.59
84701, 0.40
84702, 0.40
84703, 0.38
84704, 0.36
84705, 0.38
84706, 0.40
84707, 0.38
84708, 0.39
84709, 0.35
84710, 0.34
84711, 0.36
84712, 0.41
84713, 0.39
84714, 0.38
84715, 0.34
84716, 0.50
84717, 0.36
84718, 0.45
84719, 0.38
84720, 0.42
84721, 0.55
84722, 0.43
84723, 0.32
84724, 0.33
84725, 0.37
84726, 0.43
84727, 0.40
84728, 0.31
84729, 0.38
84730, 0.39
84731, 0.33
84732, 0.36
84733, 0.32
84734, 0.36
84735, 0.41
84736, 0.35
84737, 0.34
84738, 0.48
84739, 0.35
84740, 0.41
84741, 0.35
84742, 0.41
84743, 0.44
84744, 0.32
84745, 0.44
84746, 0.43
84747, 0.44
84748, 0.52
84749, 0.34
84750, 0.33
84751, 0.55
84752, 0.43
84753, 0.35
84754, 0.41
84755, 0.36
84756, 0.38
84757, 0.35
84758, 0.46
84759, 0.35
84760, 0.40
84761, 0.41
84762, 0.38
84763, 0.36
84764, 0.38
84765, 0.44
84766, 0.47
84767, 0.36
84768, 0.33
84769, 0.40
84770, 0.39
84771, 0.37
84772, 0.32
84773, 0.35
84774, 0.38
84775, 0.37
84776, 0.36
84777, 0.36
84778, 0.35
84779, 0.36
84780, 0.35
84781, 0.40
84782, 0.54
84783, 0.38
84784, 0.39
84785, 0.38
84786, 0.41
84787, 0.44
84788, 0.38
84789, 0.43
84790, 0.35
84791, 0.46
84792, 0.39
84793, 0.40
84794, 0.38
84795, 0.35
84796, 0.44
84797, 0.35
84798, 0.33
84799, 0.37
84800, 0.48
84801, 0.37
84802, 0.34
84803, 0.37
84804, 0.50
84805, 0.39
84806, 0.42
84807, 0.36
84808, 0.37
84809, 0.33
84810, 0.43
84811, 0.54
84812, 0.40
84813, 0.41
84814, 0.37
84815, 0.36
84816, 0.33
84817, 0.35
84818, 0.59
84819, 0.33
84820, 0.44
84821, 0.41
84822, 0.45
84823, 0.34
84824, 0.40
84825, 0.42
84826, 0.33
84827, 0.32
84828, 0.35
84829, 0.35
84830, 0.35
84831, 0.44
84832, 0.32
84833, 0.41
84834, 0.43
84835, 0.36
84836, 0.36
84837, 0.34
84838, 0.43
84839, 0.37
84840, 0.33
84841, 0.42
84842, 0.39
84843, 0.37
84844, 0.38
84845, 0.55
84846, 0.43
84847, 0.34
84848, 0.37
84849, 0.38
84850, 0.32
84851, 0.43
84852, 0.42
84853, 0.39
84854, 0.35
84855, 0.40
84856, 0.32
84857, 0.40
84858, 0.39
84859, 0.38
84860, 0.36
84861, 0.38
84862, 0.51
84863, 0.37
84864, 0.40
84865, 0.39
84866, 0.33
84867, 0.44
84868, 0.45
84869, 0.42
84870, 0.48
84871, 0.43
84872, 0.35
84873, 0.34
84874, 0.42
84875, 0.34
84876, 0.50
84877, 0.35
84878, 0.39
84879, 0.32
84880, 0.41
84881, 0.37
84882, 0.37
84883, 0.43
84884, 0.41
84885, 0.45
84886, 0.40
84887, 0.42
84888, 0.51
84889, 0.38
84890, 0.41
84891, 0.37
84892, 0.34
84893, 0.36
84894, 0.54
84895, 0.39
84896, 0.35
84897, 0.42
84898, 0.42
84899, 0.39
84900, 0.38
84901, 0.39
84902, 0.46
84903, 0.41
84904, 0.31
84905, 0.42
84906, 0.34
84907, 0.41
84908, 0.35
84909, 0.47
84910, 0.35
84911, 0.40
84912, 0.37
84913, 0.51
84914, 0.40
84915, 0.34
84916, 0.44
84917, 0.52
84918, 0.47
84919, 0.39
84920, 0.34
84921, 0.34
84922, 0.55
84923, 0.43
84924, 0.35
84925, 0.44
84926, 0.33
84927, 0.40
84928, 0.36
84929, 0.34
84930, 0.44
84931, 0.32
84932, 0.33
84933, 0.37
84934, 0.39
84935, 0.36
84936, 0.48
84937, 0.45
84938, 0.32
84939, 0.41
84940, 0.35
84941, 0.39
84942, 0.36
84943, 0.38
84944, 0.40
84945, 0.36
84946, 0.38
84947, 0.39
84948, 0.39
84949, 0.39
84950, 0.32
84951, 0.35
84952, 0.44
84953, 0.36
84954, 0.30
84955, 0.43
84956, 0.32
84957, 0.35
84958, 0.36
84959, 0.37
84960, 0.35
84961, 0.34
84962, 0.37
84963, 0.34
84964, 0.41
84965, 0.37
84966, 0.47
84967, 0.44
84968, 0.44
84969, 0.32
84970, 0.44
84971, 0.40
84972, 0.35
84973, 0.44
84974, 0.43
84975, 0.43
84976, 0.38
84977, 0.44
84978, 0.34
84979, 0.53
84980, 0.42
84981, 0.36
84982, 0.39
84983, 0.35
84984, 0.45
84985, 0.30
84986, 0.38
84987, 0.35
84988, 0.37
84989, 0.39
84990, 0.50
84991, 0.34
84992, 0.34
84993, 0.34
84994, 0.43
84995, 0.39
84996, 0.39
84997, 0.35
84998, 0.33
84999, 0.54
85000, 0.53
85001, 0.38
85002, 0.38
85003, 0.44
85004, 0.34
85005, 0.40
85006, 0.35
85007, 0.40
85008, 0.37
85009, 0.37
85010, 0.41
85011, 0.33
85012, 0.34
85013, 0.38
85014, 0.50
85015, 0.38
85016, 0.36
85017, 0.32
85018, 0.47
85019, 0.43
85020, 0.35
85021, 0.32
85022, 0.42
85023, 0.47
85024, 0.35
85025, 0.40
85026, 0.34
85027, 0.36
85028, 0.35
85029, 0.38
85030, 0.38
85031, 0.40
85032, 0.41
85033, 0.54
85034, 0.39
85035, 0.39
85036, 0.38
85037, 0.38
85038, 0.35
85039, 0.44
85040, 0.34
85041, 0.48
85042, 0.41
85043, 0.50
85044, 0.33
85045, 0.34
85046, 0.47
85047, 0.40
85048, 0.41
85049, 0.39
85050, 0.33
85051, 0.47
85052, 0.39
85053, 0.39
85054, 0.44
85055, 0.35
85056, 0.42
85057, 0.37
85058, 0.35
85059, 0.36
85060, 0.37
85061, 0.40
85062, 0.39
85063, 0.36
85064, 0.44
85065, 0.33
85066, 0.40
85067, 0.34
85068, 0.34
85069, 0.52
85070, 0.35
85071, 0.45
85072, 0.38
85073, 0.47
85074, 0.39
85075, 0.35
85076, 0.37
85077, 0.42
85078, 0.34
85079, 0.38
85080, 0.40
85081, 0.35
85082, 0.37
85083, 0.41
85084, 0.66
85085, 0.39
85086, 0.41
85087, 0.43
85088, 0.42
85089, 0.36
85090, 0.45
85091, 0.32
85092, 0.39
85093, 0.38
85094, 0.43
85095, 0.41
85096, 0.39
85097, 0.36
85098, 0.35
85099, 0.32
85100, 0.38
85101, 0.41
85102, 0.37
85103, 0.39
85104, 0.36
85105, 0.37
85106, 0.30
85107, 0.38
85108, 0.37
85109, 0.31
85110, 0.47
85111, 0.41
85112, 0.40
85113, 0.32
85114, 0.33
85115, 0.40
85116, 0.36
85117, 0.41
85118, 0.35
85119, 0.33
85120, 0.45
85121, 0.47
85122, 0.43
85123, 0.44
85124, 0.46
85125, 0.38
85126, 0.42
85127, 0.49
85128, 0.41
85129, 0.39
85130, 0.47
85131, 0.40
85132, 0.44
85133, 0.35
85134, 0.43
85135, 0.73
85136, 0.41
85137, 0.32
85138, 0.37
85139, 0.35
85140, 0.35
85141, 0.42
85142, 0.33
85143, 0.37
85144, 0.41
85145, 0.33
85146, 0.37
85147, 0.38
85148, 0.53
85149, 0.48
85150, 0.34
85151, 0.47
85152, 0.40
85153, 0.34
85154, 0.36
85155, 0.36
85156, 0.43
85157, 0.44
85158, 0.38
85159, 0.42
85160, 0.43
85161, 0.37
85162, 0.46
85163, 0.35
85164, 0.36
85165, 0.36
85166, 0.63
85167, 0.41
85168, 0.39
85169, 0.41
85170, 0.58
85171, 0.44
85172, 0.32
85173, 0.34
85174, 0.37
85175, 0.32
85176, 0.35
85177, 0.41
85178, 0.50
85179, 0.33
85180, 0.39
85181, 0.47
85182, 0.34
85183, 0.40
85184, 0.38
85185, 0.37
85186, 0.41
85187, 0.40
85188, 0.36
85189, 0.42
85190, 0.36
85191, 0.38
85192, 0.40
85193, 0.33
85194, 0.39
85195, 0.35
85196, 0.42
85197, 0.36
85198, 0.48
85199, 0.35
85200, 0.55
85201, 0.46
85202, 0.31
85203, 0.40
85204, 0.37
85205, 0.33
85206, 0.37
85207, 0.39
85208, 0.39
85209, 0.39
85210, 0.34
85211, 0.36
85212, 0.39
85213, 0.34
85214, 0.48
85215, 0.37
85216, 0.35
85217, 0.32
85218, 0.37
85219, 0.38
85220, 0.35
85221, 0.38
85222, 0.41
85223, 0.40
85224, 0.36
85225, 0.43
85226, 0.35
85227, 0.35
85228, 0.35
85229, 0.38
85230, 0.42
85231, 0.43
85232, 0.43
85233, 0.41
85234, 0.34
85235, 0.46
85236, 0.38
85237, 0.38
85238, 0.32
85239, 0.45
85240, 0.50
85241, 0.38
85242, 0.42
85243, 0.33
85244, 0.39
85245, 0.32
85246, 0.48
85247, 0.41
85248, 0.40
85249, 0.43
85250, 0.45
85251, 0.34
85252, 0.43
85253, 0.38
85254, 0.48
85255, 0.42
85256, 0.39
85257, 0.38
85258, 0.34
85259, 0.35
85260, 0.42
85261, 0.35
85262, 0.37
85263, 0.49
85264, 0.39
85265, 0.46
85266, 0.51
85267, 0.37
85268, 0.39
85269, 0.44
85270, 0.36
85271, 0.34
85272, 0.35
85273, 0.47
85274, 0.50
85275, 0.39
85276, 0.48
85277, 0.48
85278, 0.33
85279, 0.41
85280, 0.38
85281, 0.48
85282, 0.71
85283, 0.33
85284, 0.31
85285, 0.57
85286, 0.36
85287, 0.36
85288, 0.35
85289, 0.36
85290, 0.34
85291, 0.36
85292, 0.38
85293, 0.36
85294, 0.43
85295, 0.38
85296, 0.31
85297, 0.36
85298, 0.31
85299, 0.46
85300, 0.56
85301, 0.37
85302, 0.52
85303, 0.42
85304, 0.39
85305, 0.35
85306, 0.32
85307, 0.48
85308, 0.33
85309, 0.37
85310, 0.33
85311, 0.32
85312, 0.43
85313, 0.45
85314, 0.42
85315, 0.35
85316, 0.40
85317, 0.39
85318, 0.33
85319, 0.35
85320, 0.40
85321, 0.44
85322, 0.33
85323, 0.46
85324, 0.58
85325, 0.41
85326, 0.42
85327, 0.34
85328, 0.39
85329, 0.35
85330, 0.41
85331, 0.41
85332, 0.38
85333, 0.34
85334, 0.36
85335, 0.35
85336, 0.37
85337, 0.44
85338, 0.31
85339, 0.37
85340, 0.46
85341, 0.40
85342, 0.43
85343, 0.34
85344, 0.42
85345, 0.34
85346, 0.44
85347, 0.48
85348, 0.33
85349, 0.37
85350, 0.37
85351, 0.40
85352, 0.38
85353, 0.37
85354, 0.38
85355, 0.44
85356, 0.31
85357, 0.40
85358, 0.30
85359, 0.36
85360, 0.46
85361, 0.35
85362, 0.37
85363, 0.38
85364, 0.51
85365, 0.35
85366, 0.41
85367, 0.33
85368, 0.53
85369, 0.43
85370, 0.42
85371, 0.39
85372, 0.33
85373, 0.34
85374, 0.33
85375, 0.43
85376, 0.36
85377, 0.38
85378, 0.36
85379, 0.37
85380, 0.37
85381, 0.49
85382, 0.39
85383, 0.32
85384, 0.34
85385, 0.51
85386, 0.38
85387, 0.33
85388, 0.43
85389, 0.44
85390, 0.35
85391, 0.38
85392, 0.44
85393, 0.43
85394, 0.38
85395, 0.47
85396, 0.41
85397, 0.36
85398, 0.37
85399, 0.47
85400, 0.26
85401, 0.45
85402, 0.40
85403, 0.34
85404, 0.36
85405, 0.34
85406, 0.37
85407, 0.35
85408, 0.57
85409, 0.39
85410, 0.43
85411, 0.45
85412, 0.67
85413, 0.33
85414, 0.40
85415, 0.35
85416, 0.31
85417, 0.43
85418, 0.53
85419, 0.41
85420, 0.40
85421, 0.40
85422, 0.37
85423, 0.49
85424, 0.39
85425, 0.34
85426, 0.40
85427, 0.40
85428, 0.31
85429, 0.36
85430, 0.39
85431, 0.36
85432, 0.37
85433, 0.40
85434, 0.35
85435, 0.32
85436, 0.45
85437, 0.36
85438, 0.35
85439, 0.36
85440, 0.34
85441, 0.35
85442, 0.36
85443, 0.39
85444, 0.31
85445, 0.37
85446, 0.49
85447, 0.40
85448, 0.37
85449, 0.32
85450, 0.36
85451, 0.47
85452, 0.42
85453, 0.38
85454, 0.40
85455, 0.40
85456, 0.47
85457, 0.40
85458, 0.39
85459, 0.38
85460, 0.36
85461, 0.36
85462, 0.34
85463, 0.37
85464, 0.33
85465, 0.39
85466, 0.38
85467, 0.34
85468, 0.42
85469, 0.39
85470, 0.33
85471, 0.35
85472, 0.33
85473, 0.51
85474, 0.33
85475, 0.41
85476, 0.33
85477, 0.39
85478, 0.36
85479, 0.33
85480, 0.50
85481, 0.44
85482, 0.34
85483, 0.35
85484, 0.39
85485, 0.39
85486, 0.33
85487, 0.35
85488, 0.34
85489, 0.36
85490, 0.44
85491, 0.38
85492, 0.36
85493, 0.43
85494, 0.43
85495, 0.33
85496, 0.41
85497, 0.40
85498, 0.45
85499, 0.37
85500, 0.43
85501, 0.32
85502, 0.35
85503, 0.46
85504, 0.40
85505, 0.40
85506, 0.35
85507, 0.44
85508, 0.36
85509, 0.41
85510, 0.35
85511, 0.40
85512, 0.50
85513, 0.49
85514, 0.46
85515, 0.45
85516, 0.35
85517, 0.38
85518, 0.36
85519, 0.38
85520, 0.35
85521, 0.41
85522, 0.37
85523, 0.39
85524, 0.37
85525, 0.33
85526, 0.35
85527, 0.38
85528, 0.30
85529, 0.35
85530, 0.39
85531, 0.36
85532, 0.41
85533, 0.34
85534, 0.33
85535, 0.36
85536, 0.37
85537, 0.38
85538, 0.36
85539, 0.34
85540, 0.37
85541, 0.37
85542, 0.41
85543, 0.42
85544, 0.48
85545, 0.41
85546, 0.40
85547, 0.35
85548, 0.35
85549, 0.35
85550, 0.37
85551, 0.44
85552, 0.34
85553, 0.46
85554, 0.33
85555, 0.47
85556, 0.40
85557, 0.43
85558, 0.40
85559, 0.40
85560, 0.40
85561, 0.42
85562, 0.42
85563, 0.39
85564, 0.44
85565, 0.35
85566, 0.50
85567, 0.37
85568, 0.38
85569, 0.37
85570, 0.36
85571, 0.44
85572, 0.44
85573, 0.40
85574, 0.42
85575, 0.36
85576, 0.39
85577, 0.33
85578, 0.43
85579, 0.41
85580, 0.36
85581, 0.45
85582, 0.37
85583, 0.36
85584, 0.35
85585, 0.39
85586, 0.38
85587, 0.38
85588, 0.47
85589, 0.31
85590, 0.50
85591, 0.36
85592, 0.38
85593, 0.36
85594, 0.38
85595, 0.36
85596, 0.44
85597, 0.31
85598, 0.36
85599, 0.45
85600, 0.41
85601, 0.35
85602, 0.39
85603, 0.69
85604, 0.33
85605, 0.59
85606, 0.35
85607, 0.39
85608, 0.36
85609, 0.43
85610, 0.44
85611, 0.41
85612, 0.34
85613, 0.40
85614, 0.34
85615, 0.39
85616, 0.37
85617, 0.42
85618, 0.49
85619, 0.38
85620, 0.34
85621, 0.39
85622, 0.37
85623, 0.58
85624, 0.54
85625, 0.37
85626, 0.40
85627, 0.42
85628, 0.39
85629, 0.33
85630, 0.45
85631, 0.44
85632, 0.34
85633, 0.35
85634, 0.44
85635, 0.38
85636, 0.38
85637, 0.46
85638, 0.44
85639, 0.41
85640, 0.49
85641, 0.54
85642, 0.39
85643, 0.41
85644, 0.42
85645, 0.38
85646, 0.37
85647, 0.40
85648, 0.38
85649, 0.41
85650, 0.34
85651, 0.54
85652, 0.36
85653, 0.38
85654, 0.42
85655, 0.36
85656, 0.34
85657, 0.36
85658, 0.38
85659, 0.41
85660, 0.37
85661, 0.57
85662, 0.34
85663, 0.36
85664, 0.32
85665, 0.39
85666, 0.42
85667, 0.41
85668, 0.42
85669, 0.35
85670, 0.30
85671, 0.32
85672, 0.33
85673, 0.53
85674, 0.40
85675, 0.41
85676, 0.47
85677, 0.43
85678, 0.40
85679, 0.40
85680, 0.46
85681, 0.45
85682, 0.37
85683, 0.36
85684, 0.33
85685, 0.37
85686, 0.45
85687, 0.39
85688, 0.45
85689, 0.39
85690, 0.41
85691, 0.35
85692, 0.41
85693, 0.45
85694, 0.35
85695, 0.45
85696, 0.37
85697, 0.39
85698, 0.38
85699, 0.32
85700, 0.36
85701, 0.36
85702, 0.38
85703, 0.33
85704, 0.38
85705, 0.35
85706, 0.48
85707, 0.43
85708, 0.39
85709, 0.48
85710, 0.43
85711, 0.41
85712, 0.43
85713, 0.42
85714, 0.32
85715, 0.38
85716, 0.36
85717, 0.47
85718, 0.40
85719, 0.37
85720, 0.40
85721, 0.35
85722, 0.43
85723, 0.33
85724, 0.31
85725, 0.31
85726, 0.33
85727, 0.34
85728, 0.46
85729, 0.35
85730, 0.39
85731, 0.41
85732, 0.36
85733, 0.39
85734, 0.52
85735, 0.38
85736, 0.34
85737, 0.52
85738, 0.44
85739, 0.43
85740, 0.33
85741, 0.35
85742, 0.36
85743, 0.36
85744, 0.36
85745, 0.44
85746, 0.38
85747, 0.40
85748, 0.32
85749, 0.32
85750, 0.36
85751, 0.43
85752, 0.41
85753, 0.34
85754, 0.64
85755, 0.43
85756, 0.46
85757, 0.40
85758, 0.37
85759, 0.44
85760, 0.37
85761, 0.37
85762, 0.42
85763, 0.43
85764, 0.36
85765, 0.35
85766, 0.49
85767, 0.35
85768, 0.38
85769, 0.39
85770, 0.40
85771, 0.37
85772, 0.36
85773, 0.35
85774, 0.34
85775, 0.46
85776, 0.43
85777, 0.33
85778, 0.36
85779, 0.36
85780, 0.54
85781, 0.39
85782, 0.32
85783, 0.35
85784, 0.34
85785, 0.33
85786, 0.42
85787, 0.37
85788, 0.35
85789, 0.44
85790, 0.44
85791, 0.58
85792, 0.37
85793, 0.39
85794, 0.37
85795, 0.37
85796, 0.32
85797, 0.40
85798, 0.59
85799, 0.37
85800, 0.35
85801, 0.38
85802, 0.45
85803, 0.35
85804, 0.32
85805, 0.53
85806, 0.33
85807, 0.39
85808, 0.42
85809, 0.30
85810, 0.32
85811, 0.41
85812, 0.41
85813, 0.31
85814, 0.38
85815, 0.42
85816, 0.37
85817, 0.38
85818, 0.32
85819, 0.38
85820, 0.39
85821, 0.46
85822, 0.47
85823, 0.37
85824, 0.42
85825, 0.38
85826, 0.41
85827, 0.37
85828, 0.35
85829, 0.40
85830, 0.32
85831, 0.47
85832, 0.39
85833, 0.33
85834, 0.52
85835, 0.44
85836, 0.34
85837, 0.39
85838, 0.41
85839, 0.32
85840, 0.38
85841, 0.40
85842, 0.36
85843, 0.31
85844, 0.42
85845, 0.37
85846, 0.37
85847, 0.38
85848, 0.38
85849, 0.35
85850, 0.37
85851, 0.36
85852, 0.42
85853, 0.39
85854, 0.46
85855, 0.42
85856, 0.38
85857, 0.40
85858, 0.41
85859, 0.37
85860, 0.36
85861, 0.36
85862, 0.34
85863, 0.38
85864, 0.36
85865, 0.33
85866, 0.36
85867, 0.44
85868, 0.34
85869, 0.36
85870, 0.49
85871, 0.52
85872, 0.36
85873, 0.47
85874, 0.34
85875, 0.33
85876, 0.35
85877, 0.50
85878, 0.43
85879, 0.34
85880, 0.38
85881, 0.52
85882, 0.34
85883, 0.31
85884, 0.33
85885, 0.33
85886, 0.37
85887, 0.34
85888, 0.35
85889, 0.41
85890, 0.36
85891, 0.66
85892, 0.49
85893, 0.34
85894, 0.44
85895, 0.34
85896, 0.39
85897, 0.52
85898, 0.37
85899, 0.39
85900, 0.38
85901, 0.43
85902, 0.48
85903, 0.38
85904, 0.41
85905, 0.36
85906, 0.37
85907, 0.39
85908, 0.42
85909, 0.36
85910, 0.47
85911, 0.37
85912, 0.37
85913, 0.46
85914, 0.47
85915, 0.36
85916, 0.47
85917, 0.34
85918, 0.39
85919, 0.39
85920, 0.44
85921, 0.35
85922, 0.47
85923, 0.34
85924, 0.37
85925, 0.34
85926, 0.44
85927, 0.42
85928, 0.46
85929, 0.39
85930, 0.38
85931, 0.36
85932, 0.57
85933, 0.39
85934, 0.37
85935, 0.40
85936, 0.36
85937, 0.41
85938, 0.34
85939, 0.34
85940, 0.40
85941, 0.38
85942, 0.38
85943, 0.42
85944, 0.37
85945, 0.46
85946, 0.39
85947, 0.34
85948, 0.45
85949, 0.38
85950, 0.37
85951, 0.46
85952, 0.38
85953, 0.45
85954, 0.40
85955, 0.36
85956, 0.36
85957, 0.36
85958, 0.41
85959, 0.37
85960, 0.45
85961, 0.34
85962, 0.35
85963, 0.36
85964, 0.36
85965, 0.33
85966, 0.50
85967, 0.33
85968, 0.34
85969, 0.51
85970, 0.41
85971, 0.44
85972, 0.37
85973, 0.42
85974, 0.34
85975, 0.39
85976, 0.40
85977, 0.42
85978, 0.33
85979, 0.19
85980, 0.36
85981, 0.34
85982, 0.43
85983, 0.40
85984, 0.35
85985, 0.36
85986, 0.38
85987, 0.37
85988, 0.55
85989, 0.35
85990, 0.33
85991, 0.30
85992, 0.32
85993, 0.41
85994, 0.39
